X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
120.418131031101,15.9072758812127,"9117350507",node,12.5,clinic,birthing_centre,Solis-Khoo Bahay Paanakan,,,,,,,,,,,,,,,,,,,,,,,,111598374,1,2021/09/23 14:45:30+00,2ae72b9e5d194dbfb540a2b8f5c63476
120.414656983693,15.9187955498392,"9117618532",node,9.375,pharmacy,,St. Joseph Drug,,,,,,,,,,,,,,,,,,,,,,,,129717497,2,2022/12/04 20:31:17+00,86d6205bba404cd5a72fcdb9eecf301e
120.414549695332,15.9194107815322,"9117618543",node,9.375,pharmacy,,Watsons Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,138962371,3,2023/07/24 23:47:01+00,5a80a765600648e296511efc1c42503a
120.414887653668,15.9184776242519,"9117618566",node,9.375,,laboratory,Ramirez Heart,,,,,,,,,,,,,,,,,,,,,,,,111603982,1,2021/09/23 16:00:58+00,23573496d8014527bf776ef14a9b7663
120.414895197381,15.9183691624248,"9117618565",node,9.375,clinic,,St. Jude Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,129717497,2,2022/12/04 20:31:17+00,1af5522148af4e189054d99c8875b2f3
120.41455505975,15.9193758289959,"9117618542",node,9.375,pharmacy,,ZureRx Drug,,,,,,,,,,,,,,,,,,,,,,,,111603982,1,2021/09/23 16:00:58+00,ef1ec884fd254503ab00b389a61b52c3
,,"295057002",way,25,clinic,midwife,Lourdes Health Center,Glenel Gutierrez,survey,,barangay_government,,,,,,,,,,,water_works,,,,,,,,,100687433,3,2021/03/09 07:39:44+00,ae27d934492f46588ce613fbff830cc6
123.266252695328,9.18926656978661,"1191398425",node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,7487443,1,2011/03/07 19:02:25+00,8b1cf3009dc8473991c2ef68166e0fa9
123.709254466778,10.3076943365371,"9122487457",node,15.625,pharmacy,pharmacy,Generika,,,,,,,,,,,yes,,,,,,,,,,,,,111690851,1,2021/09/25 14:46:59+00,196a79a03583408f9b350061d38a7786
126.218315323324,6.95169966416319,"1192142360",node,9.375,pharmacy,,Rose Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,86068351,6,2020/06/02 02:23:45+00,93e2bfa0298a4c5e87a76a67851241e9
,,"295176058",way,25,clinic,"midwife;clinic",San Nicolas II Health Center,Trisha Ann Banal,survey,,barangay_government,,,,,,,,,,,water_works,,,,,,,,,100687130,5,2021/03/09 07:36:13+00,745f38761d114e8bbbdad27171c03f81
120.286553256188,14.8415655915578,"1192436678",node,9.375,pharmacy,,Mercury Drugs,,,,,,,,,,,,,,,,,,,,,,,,8223208,3,2011/05/23 06:27:13+00,959632f9d8b54f59afb9dfede6454a9b
120.457377867788,15.8085336252484,"9127155715",node,9.375,pharmacy,,TGP,,,,,,,,,,,,,,,,,,,,,,,,111776707,1,2021/09/27 16:21:54+00,94aca00d24874c7294ac278d474b3c33
120.457756059259,15.8079445450934,"9127155690",node,9.375,pharmacy,,Mercury Drug,,,,,,,,,,,,,,,,,,,,,,,,111776707,1,2021/09/27 16:21:54+00,2a318a2bded2446dbf20efb1ca3ebd1d
120.348237441842,15.9264535918547,"9127269806",node,9.375,pharmacy,,Saint Joseph Drug,,,,,,,,,,,,,,,,,,,,,,,,127324642,3,2022/10/10 21:24:44+00,8f0657f1ea334b618cfc2d9f6d9d6aa9
120.592652397277,16.4137041845291,"9129686848",node,9.375,pharmacy,,ChooseLife Pharmacy and Clinic,,,,,,,,,,,,,,,,,,,,,,,,157404216,2,2024/10/03 06:37:21+00,0ad24998ac544b8e9b1ceb50c6bf4965
120.593155982019,15.4876958294384,"9129948834",node,9.375,dentist,,Little Blue Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,111825600,1,2021/09/28 15:48:41+00,e0f22094efe8444593d98d3a1498de85
120.593993417966,15.4931316612845,"9130015006",node,9.375,pharmacy,,PYS Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,111827225,1,2021/09/28 16:24:57+00,035f38a90214416b8dc531eea020a8b8
120.598494248513,15.4334826855405,"9130252243",node,9.375,pharmacy,,Manson Drug,,,,,,,,,,,,,,,,,,,,,,,,160567645,2,2024/12/24 09:24:10+00,1e72cc37fb6b455687f6cf55a0b3aa28
120.599121131051,15.434160027136,"9130252218",node,9.375,pharmacy,,Botica Sto. Cristo,,,,,,,,,,,,,,,,,,,,,,,,160567645,2,2024/12/24 09:24:10+00,8936e700aca747a49f2033ed12253a3f
121.000541286686,13.7956405328869,"9131054992",node,9.375,pharmacy,,South Star Drug,,,,,,,,,,,,,,,,,,,,,,,,111845607,1,2021/09/29 05:05:02+00,469b6860070a415e9fa59ce62c8c5630
120.589846722828,15.4864842253347,"9135610662",node,9.375,,laboratory,Xcellab Diagnostic and Imaging Center,,,,,,,,,,,,,,,,,,,,,,,,111922170,1,2021/09/30 15:04:17+00,a8ed6df45b004f628a72c2c6806716b0
120.59074936998,15.4867272167077,"9135610675",node,12.5,clinic,birthing_centre,Uy Gutierrez Mother & Child Clinic,,,,,,,,,,,,,,,,,,,,,,,,111922170,1,2021/09/30 15:04:17+00,926a12ae7c9c4eb6b838ab903dc313a8
120.59010966313,15.4854302848296,"9135610705",node,12.5,clinic,birthing_centre,Angeles Maternity and Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,111922170,1,2021/09/30 15:04:17+00,50dc3e89a0344dca9dcf57b70de210d5
120.590659432159,15.4890638398554,"9135735266",node,9.375,,laboratory,St. Jude Diagnostic Clinic,,,,,,,,,,,,,,,,,,,,,,,,138975458,2,2023/07/25 08:25:25+00,46a37e93c91e46cbaf5e6d1cc5a30e4f
124.791242747672,10.74006726803,"9137869419",node,9.375,,laboratory,VSU Marine Laboratory,,,,,,,,,,,,,,,,,,,,,,,,136523763,2,2023/05/25 03:48:44+00,ac206595f7444f2a86dac9457b3e21f6
124.794167193689,10.7483510191174,"9137889744",node,9.375,,laboratory,Tissue Culture Laboratory,,,,,,,,,,,,,,,,,,,,,,,,111966858,1,2021/10/01 14:32:26+00,3a2cecd9750141b8bf6f839587e7c971
120.563503490801,15.5166941969336,"9140113324",node,9.375,pharmacy,,Good Neighbor Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,112006747,1,2021/10/02 16:03:19+00,f01f32f245ff4fc6b95fb34107543b49
120.668444834714,16.0037136167185,"9140351929",node,12.5,clinic,laboratory,Asingan Diagnostic Clinic,,,,,,,,,,,,,,,,,,,,,,,,112010318,1,2021/10/02 17:43:21+00,b727e22558c8487b8a491425bc23734b
121.031896142439,14.6522532675853,"1194964385",node,12.5,clinic,clinic,Humana by MEDICard,,,,,,,,,,,,,,,,,,,,,,,,108276622,3,2021/07/19 21:53:59+00,7dfaead66046407da219c80c09153843
120.346593247715,16.0389166880379,"9145042894",node,9.375,clinic,,Klinika Diagnostica,,,,,,,,,,,,,,,,,,,,,,,,112082603,1,2021/10/04 15:11:30+00,be585ba1e2a04bb5aec503ac206530b7
120.404612781482,15.99778543188,"9146070330",node,9.375,,laboratory,Seth Medical Diagnostic Center,,,,,,,,,,,,,,,,,,,,,,,,112085510,1,2021/10/04 16:16:49+00,d9dac4d4f24342f0abec68a4e5b1208b
120.405223654585,15.9963638611017,"9146297354",node,9.375,pharmacy,,JBL Drugmart,,,,,,,,,,,,,,,,,,,,,,,,112087176,1,2021/10/04 16:55:18+00,85953854960f45c5a1894ce217a41af1
120.405381150546,15.9966194253295,"9146297366",node,9.375,pharmacy,,St. Joseph Drug,,,,,,,,,,,,,,,,,,,,,,,,112087176,1,2021/10/04 16:55:18+00,835b5e0bddac4dfdaac9978007a52f31
120.405205549675,15.9971853714318,"9146297389",node,9.375,pharmacy,,TGP,,,,,,,,,,,,,,,,,,,,,,,,138603346,2,2023/07/17 05:35:24+00,9bc2b534325b4ac69ca30eaad457fec5
120.404996253552,15.9970212537677,"9146297391",node,9.375,pharmacy,,St. Johannes Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,118662927,2,2022/03/19 11:45:29+00,6e85eeb3ee924093b946394e0f82625f
120.405099937695,15.996676170814,"9146297373",node,9.375,clinic,,Bartolome Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,138603346,3,2023/07/17 05:35:24+00,f211c21a3bc74f058d0f9d81e98c20e5
,,"295786411",way,12.5,clinic,clinic,Health Centre,,,,,,,,,,,,,,,,,,,,,,,,108175498,3,2021/07/17 22:37:54+00,6a008c87aeae4c9f9c66e4eb6dd77197
,,"295786413",way,9.375,clinic,clinic,,,,,,,,,,,,,,,,,,,,,,,,,108175498,3,2021/07/17 22:37:54+00,9f6aca0b5270449892bf9c32de8c18d1
123.165337263328,9.09455315940167,"1195525593",node,12.5,pharmacy,,Botika ng Barangay Mayabon,,,,,,,,,,,no,,,,,,,,,,,,,7515937,1,2011/03/10 17:08:35+00,892f8228f3ec42aeaab6f5e4d35c34b4
123.157479899655,9.07980536840594,"1195525622",node,15.625,pharmacy,,Botika ng Barangay Lutoban,,photo,,,,,,,,,no,,,,,,,,,,,,,7515937,1,2011/03/10 17:08:37+00,1de0e0a3f2b148b1a7df88086315e67e
120.414768295367,15.919563583627,"9152610644",node,9.375,pharmacy,,TGP,,,,,,,,,,,,,,,,,,,,,,,,139280483,2,2023/08/01 05:12:12+00,ef0eb120a79349b1874212eb91795af0
120.414733342831,15.919787967175,"9152610645",node,9.375,pharmacy,,Generika Drugstore,,,,,,,,,,,,,,,,,,,,,,,,139280483,2,2023/08/01 05:12:12+00,a756cfa0def64e5b81a4dfaae8464275
120.417051441973,15.9195177346166,"9152610689",node,9.375,pharmacy,,Soriano Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,129717497,2,2022/12/04 20:31:17+00,95495e8d9307487ba66d18c17b97719a
120.417550332849,15.9195338278707,"9152610674",node,9.375,pharmacy,,Bulatao Drug Store,,,,,,,,,,,,,,,,,,,,,,,,129717497,2,2022/12/04 20:31:17+00,d32a54b0141942ba845283750dfbda19
,,"295945862",way,9.375,hospital,,Mercy Community Hospital,,,,,,,,,,,,,,,,,,,,,,,,151091701,3,2024/05/09 10:06:45+00,d7f5ab5c90e54e4a89e14577579ed47e
124.114385039491,11.3291808668583,"9153655440",node,15.625,pharmacy,pharmacy,Woo Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,112194863,1,2021/10/07 04:21:37+00,a52534b683174e2b90c2fc33f8b2dcd6
120.946307523306,14.4308769788509,"1196689986",node,21.875,dentist,dentist,Dra. Jinky Mojica-Beratio Dental Clinic,,,,,,,,,,,,,,,,,,,,,Aguinaldo Highway,"4103",Imus,138929187,6,2023/07/24 09:15:55+00,455a59bcf80c47b4b247550e387c63d6
120.951163243633,14.4458693537813,"1196690048",node,9.375,pharmacy,,Mercury Drug,,,,,,,,,,,,,,,,,,,,,,,,24308312,4,2014/07/23 10:27:36+00,e1727945f6e74c8cb94614b6fb478b98
120.951316464823,14.4458459682714,"1196690073",node,12.5,pharmacy,pharmacy,TGP,,,,,,,,,,,,,,,,,,,,,,,,94199004,7,2020/11/16 11:38:02+00,31d1a40017e94ff38fb6316f40336f19
120.948261261117,14.435908719145,"1196705714",node,18.75,dentist,,CVLR Dental Clinic,,,,,,,,,,,,,,,,,,,,,Aguinaldo Highway,"4102",Bacoor,127275968,10,2022/10/10 03:03:08+00,77a6d713e2bf417f9e9c9df6b262ca5d
120.948256483432,14.4357693280953,"1196705752",node,15.625,dentist,dentist,ESR Dental Clinic,,,,,,,,,,,,,,,,,,,,,Aguinaldo Highway,,,124118035,7,2022/07/27 02:55:28+00,f09f229e4dce4230ab91586201d33efd
,,"296130697",way,12.5,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,,,,,,,,,,,,,,149966867,5,2024/04/13 19:28:59+00,f8e55df9ce86475a97be95df20ce7b18
125.729016947885,9.57017645981279,"9160456944",node,9.375,,laboratory,St. Peter Diagnostics Laboratory,,,,,,,,,,,,,,,,,,,,,,,,131878787,2,2023/01/30 12:26:05+00,f2b6523c4a884f2093c194830a836931
121.046801345576,14.73997734419,"9160596166",node,9.375,pharmacy,,TGP,,,,,,,,,,,,,,,,,,,,,,,,138976801,3,2023/07/25 08:54:41+00,1baf8b44574749c49eaa0c23eae39427
121.046791957845,14.7400376938928,"9160596164",node,9.375,dentist,,Spark Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,138976801,2,2023/07/25 08:54:41+00,83d2141680a24bc2918394d6595b598b
121.04684954152,14.7394792915034,"9160596175",node,9.375,clinic,,Healthway Family Clinic and Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,112303706,1,2021/10/09 14:39:12+00,ef75ddfbdae940e7a6b1f8ceaff3e112
121.047377349962,14.7384378400341,"9160639242",node,12.5,clinic,dialysis,Ease Dialysis and Wellness Center Corp.,,,,,,,,,,,,,,,,,,,,,,,,138041223,2,2023/07/02 22:53:00+00,d55c5a233f3c44e2adb92b2055ed10e0
121.047991575827,14.733989731658,"9160771875",node,12.5,clinic,,Eastmed Animal Bite Center,,,animal_bite,,,,,,,,,,,,,,,,,,,,,112305594,1,2021/10/09 15:26:25+00,4032dd6ab06d401ba8c041ab11ae8383
121.048307741215,14.7329460170748,"9160771912",node,9.375,pharmacy,,TGP,,,,,,,,,,,,,,,,,,,,,,,,154240598,2,2024/07/22 00:13:37+00,54f20ba3eaa34006b853043a9a250a87
121.0480579605,14.7340131171678,"9160771879",node,9.375,dentist,,Perfect Crown,,,,,,,,,,,,,,,,,,,,,,,,112305594,1,2021/10/09 15:26:25+00,45d5d5efc2504520a3b46c66206a55a1
121.048517540251,14.7330559876444,"9160771913",node,9.375,dentist,,CVS Dental-Optical Clinic,,,,,,,,,,,,,,,,,,,,,,,,112305594,1,2021/10/09 15:26:25+00,c7c723998dad4ce4a389ddf4bf290660
121.048479067316,14.7320047293484,"9160782425",node,12.5,clinic,,CCMM Animal Bite Center,,,animal_bite,,,,,,,,,,,,,,,,,,,,,154126838,2,2024/07/19 05:12:47+00,f7bbb15cd5784eb1ae38de87d375ce30
121.047662921404,14.735912540246,"9160815517",node,9.375,dentist,,Garcia Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,112306473,1,2021/10/09 15:48:32+00,178951ea8a804b19b5d03a573db6bfbd
121.047970034336,14.7345215634143,"9160815546",node,9.375,pharmacy,,QAS Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,112306473,1,2021/10/09 15:48:32+00,e057eb1a7cf645bda0c76e7fe890654a
,,"296138468",way,18.75,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,President Diosdado Macapagal Avenue,,,150170917,4,2024/04/18 11:36:01+00,bf506437854e4e989d4a56290f5ac4b0
,,"296139090",way,9.375,hospital,,Iligan Medical Center Hospital,,,,,,,,,,,,,,,,,,,,,,,,162682232,3,2025/02/19 01:06:25+00,1cdae61d472f4a7cb097f7975bf982ab
121.126985481181,14.582978765694,"9163863933",node,15.625,clinic,clinic,iCare,,,,,,,,,,,,,,,,,,,,,Ortigas Avenue Extension,,,112353835,1,2021/10/11 03:20:14+00,8c0e0e5fb9e949cf86d7ddfa78457b52
121.324545346419,14.0672312947912,"9164893977",node,18.75,pharmacy,,ATD Pharmacy,,,,,,,,,,,,,,,,,,,,,A. Flores Street,"4000",San Pablo,112374281,1,2021/10/11 12:56:09+00,31cc83b3d0d243dc906832cd6ad4f1aa
121.328676618856,14.072621445265,"9167432086",node,25,clinic,dialysis,Renal Hub Dialysis Center,,,dialysis,,,,,,,,,,,,,,,,,,General Antonio Luna Street,"4000",San Pablo,112418343,1,2021/10/12 13:21:54+00,4b6a688e1e5449a79d3290190aca50f7
120.584049882412,15.1906610460796,"9169978788",node,12.5,pharmacy,pharmacy,South Star Drug,,,,,,,,,,,,,,,,,,,,,,,,123450994,2,2022/07/11 01:10:05+00,da6bdde013d74ac68f3c099e1387e83e
120.584527986169,15.1875470852316,"9170056484",node,12.5,pharmacy,pharmacy,Khyle Anthony Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,123450994,2,2022/07/11 01:10:05+00,b9bc9dc5bb66455dbb945d572361a36f
120.589573137508,15.167807954715,"9170164314",node,12.5,clinic,laboratory,Immunomed,,,,,,,,,,,,,,,,,,,,,,,,112472247,1,2021/10/13 17:34:30+00,8c7268d966c1447799875e05358973bd
120.584963845134,15.1686674350665,"9170206009",node,9.375,dentist,,Espiritu Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,112472984,1,2021/10/13 17:55:44+00,be6e2871aab742dbbfa2aaef6d790268
120.583620058417,15.1668682595503,"9170206004",node,9.375,dentist,,The Royal British Clark,,,,,,,,,,,,,,,,,,,,,,,,112472984,1,2021/10/13 17:55:44+00,307df0a8f95e4551aebdeb9403b1875d
120.584918247581,15.1686590531633,"9170206010",node,12.5,clinic,laboratory,MDLab Diagnostic Center,,,,,,,,,,,,,,,,,,,,,,,,112472984,1,2021/10/13 17:55:44+00,5c82eec7dd15457fb677aafda8ef7f3b
120.590370424138,15.1645693549669,"9170212785",node,9.375,dentist,,Northern Dental Specialists,,,,,,,,,,,,,,,,,,,,,,,,112473719,1,2021/10/13 18:18:50+00,ddfcffb925094e6ebc8feefb781a9c8e
120.590018468024,15.1651893643446,"9170212780",node,12.5,clinic,laboratory,Avanti Care Diagnostic Center,,,,,,,,,,,,,,,,,,,,,,,,139420339,2,2023/08/04 03:39:24+00,6c37e203df354808a7fec9217ba84bbb
120.590522052766,15.1650589419312,"9170212790",node,9.375,clinic,,Maliwat Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,139420611,2,2023/08/04 03:53:19+00,e0757eedc7054d0a9836578f1409b8cd
120.589694256009,15.1649651484347,"9170212769",node,9.375,clinic,,MTB Clinical and Geriatric Wellness Treatment,,,,,,,,,,,,,,,,,,,,,,,,139420339,2,2023/08/04 03:39:24+00,291ded17e3da497985aeaa00ad3a0239
121.052297862401,14.5712796405205,"9172181284",node,9.375,dentist,,Dental Implants Manila,,,,,,,,,,,,,,,,,,,,,,,,133028201,2,2023/02/26 03:23:18+00,71d839f6d6ad447e8be42ce060b1ee68
121.018430950267,14.4285934969694,"9172550366",node,9.375,dentist,,Echano Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,130850120,2,2023/01/04 04:16:28+00,dd2747602c6843268073f9bd7a98d522
121.687389217622,13.9718897445825,"9174441577",node,18.75,pharmacy,pharmacy,South Star Drug,,,,,,,,,,,,,,,,,,,,,J.P. Rizal Street,"4302",,112541536,1,2021/10/15 12:48:20+00,dfc36261e6c446ad8e1f0c4cc49ed9e0
120.608384139886,15.1631545735302,"9174680176",node,9.375,pharmacy,,Metro Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,140958112,2,2023/09/07 20:54:20+00,17c3e126d1c841e8975bf1d00f5fdca0
120.591370217548,15.1677652908279,"9174863871",node,15.625,clinic,clinic,Eulalia Pediatric Clinic,,,paediatrics,,,,,,,,,,,,,,,,,,,,,112550547,1,2021/10/15 16:41:28+00,53303d5b0c214cbda79212fe8c25943d
120.593250446068,15.1680998964026,"9174863908",node,12.5,pharmacy,pharmacy,Hypersaver Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,123450994,2,2022/07/11 01:10:05+00,05875f1915f84a5dbc3fb5680ef95e8d
120.590137742506,15.1665588835041,"9174978806",node,12.5,pharmacy,pharmacy,MediOne Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,123450994,2,2022/07/11 01:10:05+00,321cb40d2cff40948836f80aca54cd90
120.589834066154,15.1666902279269,"9174978815",node,9.375,,laboratory,Gen Check Laboratories,,,,,,,,,,,,,,,,,,,,,,,,112551661,1,2021/10/15 17:13:34+00,01ba0d35c92b4d8395137ee9b1a46567
120.589798443065,15.166870187388,"9174981617",node,12.5,clinic,laboratory,iCare Wellness Clinic and Diagnostic Center,,,,,,,,,,,,,,,,,,,,,,,,112551661,1,2021/10/15 17:13:34+00,c3fd094313d04efd92fbc6ecb32b98c6
120.591271059634,15.1615093735753,"9175025330",node,9.375,dentist,,EMC Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,163364740,2,2025/03/08 13:40:16+00,b2a9b1738d204551889115bb24ead940
120.591713540302,15.1593450823569,"9175071240",node,12.5,pharmacy,pharmacy,Manson Drug,,,,,,,,,,,,,,,,,,,,,,,,159202628,3,2024/11/16 10:53:27+00,fcc41655d478437ea96bc9dd040f955e
120.602218495731,16.3822054953172,"9175802055",node,12.5,dentist,,Comfy Byte Dental Clinic,,,,,,,,,,,,,,,,,,,,"6",,,,112564667,1,2021/10/16 03:54:00+00,a23174b8e67c4decb3bf099ada71cf63
,,"296599366",way,25,clinic,"midwife;clinic",Wenceslao Health Center,Rhoda Carlos,survey,,barangay_government,,,,,,,,,,,water_works,,,,,,,,,100687316,3,2021/03/09 07:38:24+00,69f25dd1efcd4de795e3bbd8bdb2df0a
,,"296611822",way,12.5,hospital,,Gregorio T. Lluch Memorial Hospital,,,,,,,,,,,,,yes,,,,,,,,,,,158208209,4,2024/10/22 11:52:55+00,3d045f5b85b44878bfca8670a24ac804
120.592801259877,15.1510618341837,"9176751251",node,12.5,pharmacy,pharmacy,Docs Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,123450663,2,2022/07/11 00:37:11+00,9eb9222859064dfd9bf300af7fe83ae2
,,"296688712",way,18.75,clinic,,Mother of Grace Polyclinic,,,,,,,,,,,,,,,,,,,,,Rizal Avenue,"4323",Candelaria,47353676,3,2017/04/01 12:24:47+00,78d296fdce9a4697a4fc81514202d628
120.599084250677,15.4367332714102,"9178480135",node,12.5,clinic,clinic,Tucay Multi-specialty Clinic,,,,,,,,,,,,,,,,,,,,,,,,112622588,1,2021/10/17 18:12:40+00,22810ad363c04de8a75cd4ba1a33e192
120.59776125108,15.445538460694,"9178525757",node,9.375,pharmacy,,Lola Cares Drugstore,,,,,,,,,,,,,,,,,,,,,,,,112623663,1,2021/10/17 18:46:55+00,3f814b091b0343a58e56d589c685fada
120.939875083172,14.4247956566415,"9180002101",node,15.625,clinic,clinic,Light & Sight,,,,,,,,,,,,,,,,,,,,,Nueno Avenue,,,112690794,2,2021/10/19 10:28:03+00,2edcf83659284b21b86f3b5957874460
120.939758742356,14.4248651426188,"9180002105",node,15.625,doctors,doctor,"Patricia Geluz-Guieb, M.D.",,,,,,,,,,,,,,,,,,,,,Nueno Avenue,,,112690794,2,2021/10/19 10:28:03+00,3a930ff8dfea4074aae5461b67de47ac
120.939823031554,14.4247934773466,"9180002102",node,15.625,doctors,doctor,"Relito M. Saquilayan, M.D.",,,,,,,,,,,,,,,,,,,,,Nueno Avenue,,,112690794,2,2021/10/19 10:28:03+00,03bfd2ffc9eb44ad9b83d74444453169
120.939780451486,14.4248409189186,"9180002106",node,12.5,dentist,,Wisdom Tooth Orthodental Clinic,,,,,,,,,,,,,,,,,,,,,Nueno Avenue,,,127275968,3,2022/10/10 03:03:08+00,d7ece14ade3d4fdbafe4031c55380494
120.940797092522,14.4242774873873,"9182454149",node,12.5,pharmacy,,Southstar Drug,,,,,,,,,,,,,,,,,,,,,Nueno Avenue,,,140013549,3,2023/08/17 13:34:34+00,eef367bb0148428ebc0cd9dacac04afc
120.5282987431,15.1772832771576,"9183367444",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,140528198,2,2023/08/29 08:18:59+00,ebad4db92b864259b02c050a52fd6866
120.594554754021,15.1464255520814,"9183434005",node,12.5,pharmacy,pharmacy,Generika,,,,,,,,,,,,,,,,,,,,,,,,123450663,2,2022/07/11 00:37:11+00,89ba9fdc516e4f19b465e2ca2fb680e8
120.594531955244,15.1464618457221,"9183434006",node,12.5,clinic,optometrist,Bognot Eye Clinic,,,,,,,,,,,,,,,,,,,,,,,,112706634,1,2021/10/19 16:23:50+00,57682f9a59ca4fa7a74137dc051e7a5d
120.59581874502,15.1447329943735,"9183433990",node,12.5,pharmacy,pharmacy,TGP,,,,,,,,,,,,,,,,,,,,,,,,123450663,2,2022/07/11 00:37:11+00,5b52adffce044c8a827bc27e50cbc5b7
120.59495306206,15.1463122287504,"9183433993",node,12.5,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,,,,,,,,,,,,,,123450663,2,2022/07/11 00:37:11+00,8a74f21d075e41c38db91de025026ea9
120.594839738729,15.1465109636747,"9183433994",node,12.5,pharmacy,pharmacy,South Star Drug,,,,,,,,,,,,,,,,,,,,,,,,157437229,3,2024/10/03 21:18:37+00,90308a9d28ac4dbe9c9371c07bb76bdd
120.597178541171,15.141327091838,"9183540741",node,15.625,clinic,clinic,Aleth Skin Clinic,,,dermatology,,,,,,,,,,,,,,,,,,,,,123450663,2,2022/07/11 00:37:11+00,288ae09f969c49659d18103e97247a03
120.595412390354,15.1409982697765,"9183567647",node,12.5,pharmacy,pharmacy,JRx Care Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,123450663,2,2022/07/11 00:37:11+00,81cd1ff94dab4d9e83bc9389bd84d258
120.594291897538,15.139884985397,"9183623306",node,28.125,hospital,clinic,Holy Family Medical Center - Hemodialysis Unit,,,dialysis,,,,,,,,,,,,,,,,,"1377",Santo Entierro Street,"2009",Angeles,124369351,4,2022/08/02 02:15:43+00,7519d73c075b4fd091fccbffd517e104
120.594228195073,15.1397302554644,"9183633526",node,12.5,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,,,,,,,,,,,,,,123450663,2,2022/07/11 00:37:11+00,161a9a006fdc4eadb54fdbcd3456a14d
120.594540672424,15.1400719856568,"9183633528",node,12.5,pharmacy,pharmacy,KDM Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,158120279,3,2024/10/20 09:46:47+00,26f28070266b4c6894eb7633f1dd1174
124.608226154992,11.0072347319916,"1200709931",node,15.625,doctors,doctor,"Nelson G. Chu, MD",,,pulmonology,,,,,,,,,,,,,,,,,,,,,59887729,2,2018/06/16 03:59:28+00,16467cabde6e4440a44eab56fafc89fa
,,"296863777",way,15.625,clinic,centre,Tanay Municipal Health Center,,,,,,,,,,,,,,,,,,,,,M.H. del Pilar Street,,,155931645,5,2024/08/29 14:22:05+00,22fb73e023d34cc188139a31bd5290f7
120.594493063214,15.1397179340668,"9183633525",node,9.375,,laboratory,Legacy Diagnostic Center,,,,,,,,,,,,,,,,,,,,,,,,112710227,1,2021/10/19 17:47:30+00,27c863812dbc40dab7db08d7636f1636
120.941843154038,14.4231916956502,"9186925417",node,18.75,pharmacy,,Mercury Drug,,,,,,,,,,,,,,,,,,,,,Nueno Avenue,"4103",Imus,140359349,4,2023/08/25 08:36:07+00,acbbd423752a43d0889d4960a6b15e62
120.586243258834,15.1823615370143,"9187555791",node,9.375,dentist,,EMC Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,139367979,2,2023/08/03 00:16:54+00,2956b1855def4e978e35c9af6ab31784
120.585126789331,15.1863757980821,"9187628061",node,12.5,pharmacy,pharmacy,Farmacia ni Dok,,,,,,,,,,,,,,,,,,,,,,,,123450994,2,2022/07/11 01:10:05+00,37ad34631b0941038ec97b9c5dd7c53f
120.583754168868,15.1917100412618,"9187639709",node,12.5,pharmacy,pharmacy,TGP,,,,,,,,,,,,,,,,,,,,,,,,123450994,2,2022/07/11 01:10:05+00,ca43d12dab1f48358cc35440344d9b14
120.583795743107,15.1915922755222,"9187639711",node,12.5,pharmacy,pharmacy,Sakuramed Drugstore,,,,,,,,,,,,,,,,,,,,,,,,123450994,2,2022/07/11 01:10:05+00,a3435a4d60b34f59b423fac5ee05e958
